OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,DiscountPct,Region,DeliveryDays,OrderStatus
200422,2024-04-18,5346,1007,1,161.74,0,South,6,Completed
200423,2025-09-23,5323,1058,1,213.58,0,South,5,Completed
200424,2025-08-04,5041,1060,4,121.75,0.15,East,3,Completed
200425,2025-04-26,5351,1060,1,124.08,0.15,North,6,Completed
200426,2025-12-17,5201,1024,1,112.89,0.15,West,3,Returned
200427,2024-04-25,5034,1061,2,155.44,0,West,4,Completed
200428,2024-04-15,5066,1066,3,169.11,0,West,2,Completed
200429,2025-04-17,5155,1069,2,174.39,0.05,West,8,Completed
200430,2024-12-14,5197,1009,3,223.86,0,East,4,Completed
200431,2025-12-11,5176,1070,3,240.72,0,North,4,Completed
200432,2025-08-29,5250,1015,1,235.12,0,South,3,Completed
200433,2025-09-04,5208,1009,4,207.62,0.1,North,3,Completed
200434,2024-04-02,5339,1008,1,119.74,0.05,South,5,Completed
200435,2025-11-07,5388,1019,2,106.34,0,East,2,Completed
200436,2024-11-02,5349,1041,6,49.51,0,South,3,Completed
200437,2024-04-01,5469,1045,3,117.07,0.05,South,5,Completed
200438,2025-07-16,5032,1048,1,327.05,0.05,North,,Cancelled
200439,2024-02-01,5057,1037,3,134.34,0,East,3,Completed
200440,2025-07-12,5196,1056,1,335.14,0,North,5,Completed
200441,2024-06-06,5185,1054,5,240.95,0,East,4,Completed
200442,2025-11-04,5074,1063,10,226.59,0,West,3,Completed
200443,2025-09-30,5234,1055,2,269.16,0.05,West,3,Completed
200444,2025-09-11,5096,1055,2,278.25,0.1,West,3,Completed
200445,2025-08-13,5475,1070,10,234.12,0.05,West,2,Completed
200446,2024-05-25,5247,1011,2,35.82,0.15,West,3,Completed
200447,2025-06-19,5265,1011,1,35.78,0,South,7,Returned
200448,2025-08-16,5040,1070,1,236.27,0,South,3,Completed
200449,2025-08-10,5263,1061,2,156.02,0.2,South,3,Completed
200450,2025-07-31,5019,1039,3,184.63,0.05,South,4,Completed
200451,2024-10-20,5150,1004,1,158.51,0,North,3,Completed
200452,2024-10-08,5316,1036,1,236.79,0,North,4,Completed
200453,2025-01-13,5078,1058,1,206.34,0.1,West,5,Completed
200454,2024-12-17,5442,1005,8,84.56,0.05,North,,Cancelled
200455,2025-02-26,5429,1064,1,100.37,0,East,2,Completed
200456,2024-02-25,5376,1045,4,107.3,0,West,3,Completed
200457,2025-06-29,5155,1061,3,145.71,0,West,4,Completed
200458,2024-10-22,5223,1002,2,78.76,0.05,East,4,Returned
200459,2025-06-28,5022,1013,8,134.92,0,East,5,Completed
200460,2024-09-30,5172,1035,1,232.13,0.05,East,4,Completed
200461,2025-06-16,5124,1025,3,201.15,0,South,4,Completed
200462,2024-01-13,5426,1009,2,206.88,0.05,North,4,Completed
200463,2024-02-04,5129,1025,1,203.94,0.15,South,5,Completed
200464,2025-12-26,5487,1016,1,57.67,0.05,West,,Cancelled
200465,2024-04-23,5392,1024,1,121.94,0,North,4,Completed
200466,2025-03-13,5473,1036,3,239.41,0.1,East,5,Completed
200467,2025-01-26,5142,1008,10,120.6,0,North,2,Completed
200468,2024-07-24,5036,1063,1,212.39,0,East,5,Completed
200469,2025-03-28,5112,1014,1,34.98,0,South,3,Completed
200470,2025-05-24,5229,1003,3,266.05,0.15,North,3,Completed
200471,2025-02-04,5359,1043,2,94.59,0.15,South,3,Completed
200472,2025-07-07,5433,1009,2,218.44,0.05,North,2,Completed
200473,2024-12-07,5275,1046,2,74.81,0.05,South,2,Completed
200474,2024-03-23,5274,1044,4,133.57,0,South,4,Completed
200475,2025-11-07,5496,1050,3,78.32,0.15,West,3,Completed
200476,2024-07-13,5044,1057,1,69.98,0.1,South,3,Completed
200477,2025-10-20,5033,1070,2,226.65,0.1,North,8,Completed
200478,2024-02-27,5019,1044,3,133.72,0,South,4,Completed
200479,2025-11-25,5268,1059,2,130.02,0.1,East,2,Completed
200480,2025-05-15,5377,1019,2,99.16,0.15,West,4,Completed
200481,2024-06-25,5067,1002,6,70.52,0.1,East,4,Completed
200482,2024-04-18,5428,1009,3,199.09,0.05,East,2,Completed
200483,2024-11-28,5173,1052,3,313.77,0.05,West,7,Completed
200484,2025-08-30,5110,1006,1,210.73,0,North,2,Completed
200485,2024-06-17,5190,1071,6,120.62,0,South,5,Completed
200486,2024-06-10,5314,1049,2,23.13,0,North,2,Completed
200487,2025-03-02,5334,1037,4,130.97,0,West,2,Completed
200488,2025-04-06,5139,1067,6,210.73,0.05,West,2,Completed
200489,2025-10-04,5256,1012,1,228.22,0,East,2,Completed
200490,2025-09-25,5272,1013,4,123.46,0.05,North,5,Completed
200491,2024-10-10,5338,1027,1,114.48,0,East,6,Completed
200492,2024-06-12,5255,1023,1,194.98,0.05,East,3,Completed
200493,2024-02-14,5172,1059,1,128.72,0.05,East,1,Completed
200494,2024-03-13,5264,1015,3,231.5,0.05,West,2,Returned
200495,2024-08-23,5347,1042,1,17.26,0,South,6,Completed
200496,2024-03-16,5193,1029,2,187.14,0.15,West,6,Completed
200497,2025-01-31,5233,1023,2,196.87,0,East,3,Completed
200498,2024-02-02,5172,1017,1,79.18,0,East,3,Completed
200499,2024-08-13,5088,1044,3,141.31,0.1,East,4,Returned
200500,2024-08-23,5088,1071,5,135.21,0,East,4,Completed
200501,2024-10-12,5429,1060,2,118.3,0.15,East,3,Completed
200502,2025-08-10,5114,1020,2,63.44,0,North,5,Returned
200503,2025-03-11,5259,1005,2,84.55,0.1,North,3,Completed
200504,2025-07-25,5124,1011,3,33.45,0,South,3,Completed
200505,2024-01-17,5123,1012,1,236.93,0.1,East,5,Completed
200506,2025-04-19,5013,1059,5,139.62,0,South,3,Completed
200507,2025-10-04,5238,1001,5,154.24,0,East,3,Completed
200508,2025-08-12,5139,1070,4,239.26,0,West,5,Completed
200509,2025-11-21,5029,1066,1,167.16,0,West,1,Completed
200510,2025-10-25,5188,1023,1,192.92,0.1,West,8,Completed
200511,2024-04-26,5123,1070,3,238.98,0.1,East,4,Completed
200512,2024-11-24,5386,1029,1,190.46,0.05,West,1,Completed
200513,2025-05-12,5177,1058,4,207.58,0,South,5,Completed
200514,2025-04-07,5461,1038,4,222.19,0.15,West,7,Completed
200515,2025-04-13,5034,1025,2,211.67,0,West,2,Completed
200516,2024-04-24,5085,1036,2,247.75,0.15,North,4,Completed
200517,2025-11-29,5151,1054,1,255.18,0,South,4,Completed
200518,2024-03-05,5150,1025,4,200.44,0.1,North,3,Completed
200519,2025-11-02,5297,1044,1,142.35,0.05,East,5,Completed
200520,2024-11-07,5228,1059,5,139.61,0,East,2,Completed
200521,2024-02-18,5191,1037,1,139.63,0.2,East,2,Completed
200522,2024-07-05,5275,1037,4,140.47,0.05,South,,Cancelled
200523,2024-08-31,5079,1021,10,114.03,0.05,North,3,Completed
200524,2025-12-25,5106,1072,1,76.15,0,East,4,Completed
200525,2024-11-04,5084,1069,1,179.28,0.15,North,7,Completed
200526,2024-06-08,5476,1041,3,45.84,0.2,East,4,Completed
200527,2025-08-10,5243,1038,4,225.3,0.1,North,3,Completed
200528,2024-02-11,5058,1062,2,179.09,0,North,5,Completed
200529,2024-04-04,5229,1046,3,70.89,0,North,5,Completed
200530,2024-07-19,5393,1036,2,252.52,0,South,2,Completed
200531,2024-07-18,5263,1051,3,232.05,0.05,South,4,Completed
200532,2025-03-13,5204,1019,2,103.28,0,East,8,Completed
200533,2024-03-30,5448,1072,5,76.58,0.1,North,3,Completed
200534,2025-02-28,5084,1055,2,260.75,0,North,3,Completed
200535,2024-12-09,5445,1068,8,190.59,0.1,West,3,Completed
200536,2025-02-28,5469,1035,2,245.68,0.05,South,2,Completed
200537,2024-10-23,5427,1049,1,25.15,0.1,North,3,Completed
200538,2024-08-17,5287,1060,1,129.39,0,North,5,Completed
200539,2025-10-31,5242,1016,1,61.65,0,East,4,Completed
200540,2024-10-10,5015,1016,10,57.56,0.05,South,3,Completed
200541,2025-10-05,5224,1034,10,135.87,0.1,West,5,Completed
200542,2024-06-15,5009,1034,1,141.53,0,North,3,Completed
200543,2025-01-04,5028,1035,6,227.01,0,East,4,Completed
200544,2025-06-10,5480,1010,3,90.75,0.1,East,2,Completed
200545,2025-12-02,5166,1041,1,46.03,0.05,East,4,Completed
200546,2024-01-14,5181,1019,1,104.1,0.1,East,6,Completed
200547,2024-08-11,5084,1014,1,36.42,0,North,4,Completed
200548,2025-06-28,5426,1068,3,199.06,0.1,North,6,Completed
200549,2024-01-18,5060,1017,1,78.85,0,South,6,Completed
200550,2024-12-16,5306,1067,1,213.05,0.1,North,2,Completed
200551,2025-12-05,5356,1019,1,99.6,0,East,4,Completed
200552,2024-03-20,5402,1015,2,227.57,0,West,1,Completed
200553,2025-08-30,5338,1066,1,158.57,0,East,4,Completed
200554,2024-05-06,5387,1013,1,122.89,0.15,West,3,Returned
200555,2024-10-11,5047,1019,2,105.29,0,North,,Cancelled
200556,2025-06-01,5374,1031,1,230.81,0.05,West,2,Completed
200557,2024-06-24,5099,1037,2,130.47,0.2,North,2,Returned
200558,2025-01-10,5259,1061,1,142.72,0.05,North,5,Completed
200559,2024-08-07,5195,1055,2,264.45,0.1,East,3,Completed
200560,2025-05-22,5267,1018,3,302.75,0.05,North,3,Completed
200561,2024-10-17,5060,1050,3,80.39,0.05,South,2,Completed
200562,2025-03-14,5209,1038,1,213.07,0.1,South,4,Completed
200563,2025-11-21,5092,1002,1,75.87,0,South,2,Completed
200564,2025-02-14,5074,1051,10,258.4,0.1,West,2,Completed
200565,2024-12-12,5187,1026,5,63.92,0,East,3,Completed
200566,2025-12-31,5256,1036,3,256.62,0.1,East,7,Completed
200567,2025-11-13,5183,1061,2,146.03,0,North,5,Completed
200568,2024-09-13,5056,1016,1,55.07,0.15,East,5,Completed
200569,2025-05-25,5426,1009,10,215.73,0,North,2,Completed
200570,2024-03-19,5319,1013,2,127.51,0,West,3,Completed
200571,2025-05-31,5255,1063,2,223.87,0.15,East,7,Completed
200572,2024-05-01,5017,1056,1,331.06,0,North,1,Completed
200573,2025-12-24,5286,1039,2,180.32,0,South,5,Completed
200574,2025-11-06,5292,1063,2,224.31,0,West,2,Completed
200575,2024-09-26,5029,1051,10,241.4,0.05,West,8,Completed
200576,2024-01-29,5165,1008,1,120.55,0,South,4,Completed
200577,2025-01-24,5392,1044,2,136.21,0,North,4,Completed
200578,2025-10-25,5127,1031,1,257.76,0.05,North,2,Completed
200579,2025-07-05,5087,1003,2,262.83,0.15,North,6,Completed
200580,2025-12-13,5137,1003,1,262.91,0,South,3,Completed
200581,2024-04-12,5051,1063,1,231.42,0,West,4,Completed
200582,2025-01-07,5086,1039,1,194.03,0.05,North,,Cancelled
200583,2024-08-07,5039,1069,1,171.15,0.2,West,2,Completed
200584,2025-08-15,5381,1012,1,235.29,0,North,3,Completed
200585,2024-03-19,5108,1045,1,111.11,0.1,East,4,Completed
200586,2025-02-15,5103,1054,2,258.59,0.05,East,6,Completed
200587,2024-07-10,5322,1067,1,230.94,0.2,West,3,Completed
200588,2025-09-21,5480,1069,6,178.35,0.15,East,1,Completed
200589,2025-04-18,5103,1047,1,196.63,0.05,East,3,Completed
200590,2025-10-11,5164,1009,2,214.83,0.1,West,3,Completed
200591,2025-02-19,5308,1031,1,255.49,0,North,3,Completed
200592,2025-03-22,5249,1072,6,75.16,0,North,1,Completed
200593,2025-11-05,5405,1036,3,254.13,0,West,5,Completed
200594,2024-11-17,5029,1011,5,34.29,0.15,West,3,Completed
200595,2025-02-10,5337,1012,3,215.29,0,North,,Cancelled
200596,2024-05-03,5377,1065,4,69.14,0.15,West,3,Completed
200597,2024-08-31,5453,1012,4,236.19,0,North,5,Completed
200598,2025-03-09,5413,1031,1,239.02,0,North,3,Completed
200599,2025-05-17,5442,1008,3,116.63,0,North,3,Completed
200600,2024-05-28,5127,1036,3,231.93,0.1,North,7,Completed
200601,2025-11-09,5311,1005,1,82.99,0.15,East,3,Completed
200602,2025-10-16,5197,1040,2,260.28,0.1,East,,Cancelled
200603,2025-03-29,5444,1031,6,261.2,0,South,3,Completed
200604,2024-10-31,5047,1031,5,250.27,0.15,North,6,Completed
200605,2024-02-04,5393,1053,1,205.8,0.1,South,5,Completed
200606,2025-03-08,5475,1043,4,97.11,0.1,West,3,Completed
200607,2025-09-08,5181,1054,2,263.45,0,East,5,Completed
200608,2025-10-07,5329,1024,3,111.05,0,East,3,Completed
200609,2024-04-23,5295,1011,2,36.17,0.2,West,5,Completed
200610,2024-11-23,5434,1053,5,197.4,0,North,4,Completed
200611,2024-07-22,5168,1037,2,135.38,0,West,5,Completed
200612,2024-01-22,5293,1029,6,199.24,0.05,West,,Cancelled
200613,2025-04-18,5465,1012,3,223.68,0,South,3,Completed
200614,2024-04-01,5134,1020,1,55.97,0.05,North,,Cancelled
200615,2025-04-09,5270,1056,2,320.13,0,North,7,Completed
200616,2024-10-21,5417,1035,2,224.52,0,North,2,Completed
200617,2025-11-24,5422,1037,1,129.24,0.1,West,8,Completed
200618,2024-09-11,5121,1058,3,193.77,0,West,2,Completed
200619,2025-12-04,5166,1051,2,249.1,0,East,2,Completed
200620,2024-02-23,5286,1008,1,123.33,0.15,South,7,Completed
200621,2024-01-06,5496,1006,3,201.25,0,West,3,Completed
200622,2024-02-12,5496,1072,1,81.68,0.05,West,6,Completed
200623,2024-11-20,5068,1012,2,221.13,0,West,8,Completed
200624,2025-01-04,5256,1036,1,250.67,0.15,East,5,Returned
200625,2024-11-16,5136,1067,1,223.74,0.1,North,7,Completed
200626,2024-02-24,5285,1057,1,68.89,0,South,2,Completed
200627,2024-04-28,5240,1056,6,326.66,0,North,,Cancelled
200628,2025-05-11,5364,1072,1,73.92,0.1,West,3,Completed
200629,2024-07-03,5105,1037,3,138.66,0.1,West,4,Completed
200630,2025-06-22,5109,1001,1,158.72,0.15,East,3,Completed
200631,2024-01-27,5049,1043,10,93.17,0,East,6,Completed
200632,2024-06-06,5055,1042,2,16.7,0.1,West,4,Completed
200633,2024-12-03,5138,1001,3,160.38,0.2,East,,Cancelled
200634,2024-08-04,5375,1017,4,78.66,0,East,5,Completed
200635,2024-04-04,5281,1049,1,25.25,0.2,West,2,Completed
200636,2024-06-15,5437,1027,2,116.03,0.05,West,2,Completed
200637,2025-03-18,5153,1063,6,225.49,0.15,South,3,Completed
200638,2025-06-08,5050,1048,2,299.02,0,East,4,Completed
200639,2025-01-12,5047,1055,2,254.95,0,North,3,Completed
200640,2025-10-25,5238,1029,1,199.31,0,East,4,Completed
200641,2025-03-23,5149,1060,4,129.83,0,West,4,Completed
200642,2025-06-19,5154,1032,2,240.06,0.05,South,4,Completed
200643,2025-02-26,5262,1055,3,262.34,0.05,South,3,Completed
200644,2024-01-17,5042,1065,3,62.85,0,East,3,Completed
200645,2025-12-22,5043,1054,2,262.63,0,East,4,Completed
200646,2024-07-10,5136,1044,1,134.57,0.2,North,4,Completed
200647,2024-01-19,5223,1069,1,172.81,0,East,4,Completed
200648,2024-11-06,5445,1063,10,227.49,0,West,4,Completed
200649,2024-03-30,5203,1039,1,171.58,0,West,8,Completed
200650,2024-08-02,5440,1004,1,159.65,0,North,5,Completed
200651,2024-03-29,5276,1025,2,187.69,0,West,2,Completed
200652,2025-05-11,5079,1057,5,66.51,0.05,North,4,Completed
200653,2024-02-22,5427,1051,1,243.89,0.1,North,3,Completed
200654,2024-10-24,5254,1071,2,130.8,0.05,West,7,Completed
200655,2024-08-25,5464,1063,2,217.29,0,West,1,Completed
200656,2025-04-29,5458,1054,3,255.33,0.05,South,3,Completed
200657,2024-07-15,5083,1037,2,139.09,0.05,West,4,Completed
200658,2024-05-14,5472,1060,3,120.94,0,South,7,Returned
200659,2025-04-28,5335,1047,5,196.17,0.05,East,5,Completed
200660,2024-05-12,5342,1062,1,188.19,0,South,7,Completed
200661,2024-08-28,5253,1039,1,191.85,0,East,3,Completed
200662,2025-05-30,5082,1023,1,203.52,0,East,2,Completed
200663,2024-09-21,5115,1063,4,230.24,0.1,West,,Cancelled
200664,2024-06-03,5286,1035,5,221.46,0.05,South,1,Completed
200665,2025-04-13,5485,1057,4,71.65,0.2,South,,Cancelled
200666,2025-07-29,5313,1014,1,36.31,0.05,East,6,Completed
200667,2025-12-26,5081,1038,2,202.77,0.1,North,4,Completed
200668,2024-05-05,5172,1018,2,332.76,0,East,3,Completed
200669,2024-12-15,5415,1061,1,154.42,0,North,3,Completed
200670,2024-06-04,5323,1032,2,217.31,0.1,South,3,Completed
200671,2025-04-14,5471,1053,2,217.72,0.05,North,,Cancelled
200672,2024-01-11,5227,1019,2,103.11,0,North,3,Completed
200673,2025-03-20,5396,1022,4,38.94,0.05,South,6,Completed
200674,2024-10-29,5030,1067,5,234.71,0.1,South,4,Completed
200675,2024-01-09,5161,1045,6,107.01,0.05,West,3,Completed
200676,2025-07-11,5330,1027,3,107.48,0,South,5,Completed
200677,2024-07-21,5333,1052,1,316.58,0.05,South,4,Returned
200678,2025-06-16,5451,1017,1,76.27,0,North,,Cancelled
200679,2025-10-12,5267,1044,1,140.5,0.1,North,3,Completed
200680,2025-03-08,5397,1039,1,179.95,0,East,,Cancelled
200681,2024-12-28,5322,1065,4,65.09,0.15,West,4,Completed
200682,2024-12-13,5003,1059,4,135.75,0.2,North,,Cancelled
200683,2025-09-01,5458,1069,1,180.32,0.05,South,4,Completed
200684,2025-06-16,5072,1049,1,23.17,0.05,West,5,Completed
200685,2024-05-30,5233,1013,4,120.88,0,East,6,Completed
200686,2025-04-01,5244,1028,3,260.02,0,West,5,Completed
200687,2025-08-21,5447,1034,2,145.74,0,West,3,Completed
200688,2024-06-15,5499,1054,1,244.83,0.1,South,4,Completed
200689,2024-04-30,5442,1068,2,192.35,0,North,4,Completed
200690,2025-09-08,5472,1016,1,57.02,0,South,4,Completed
200691,2024-11-08,5061,1048,1,319.65,0,North,,Cancelled
200692,2024-02-19,5073,1054,1,246.6,0,West,5,Returned
200693,2025-07-14,5002,1016,5,59.14,0,North,4,Completed
200694,2025-01-21,5461,1044,3,143.51,0.05,West,3,Completed
200695,2025-11-14,5236,1058,5,214.67,0,West,4,Completed
200696,2024-08-26,5210,1050,1,78.71,0,South,3,Returned
200697,2024-06-18,5143,1012,2,232.57,0.1,North,4,Completed
200698,2024-03-28,5064,1072,3,72.98,0.05,East,4,Completed
200699,2025-05-29,5097,1061,1,144.12,0.15,East,1,Returned
200700,2024-09-08,5403,1027,4,103.82,0.05,South,4,Completed
200701,2025-08-26,5165,1052,5,318.52,0,South,3,Completed
200702,2024-11-20,5441,1068,1,202.27,0.2,South,3,Completed
200703,2024-04-01,5094,1033,8,144.52,0.05,East,7,Completed
200704,2025-12-31,5093,1004,2,151.24,0,North,3,Completed
200705,2024-02-23,5193,1016,4,58.54,0.05,West,5,Completed
200706,2024-10-02,5198,1015,2,236.3,0,West,3,Completed
200707,2024-10-02,5120,1003,2,269.34,0,East,4,Completed
200708,2025-08-04,5065,1039,1,175.98,0.05,West,7,Completed
200709,2024-06-21,5192,1070,2,240.15,0,North,3,Completed
200710,2025-09-27,5001,1060,10,129.03,0,South,3,Completed
200711,2025-11-27,5307,1033,2,154.84,0.05,West,4,Completed
200712,2025-06-30,5024,1021,1,109.35,0,East,2,Completed
200713,2025-03-18,5285,1036,2,259.24,0.1,South,7,Completed
200714,2025-12-25,5326,1034,1,135.31,0.2,South,3,Completed
200715,2024-01-17,5307,1043,1,96.02,0.15,West,1,Returned
200716,2025-02-27,5005,1023,3,197.75,0,West,2,Completed
200717,2025-07-05,5449,1010,4,91.59,0.05,West,3,Completed
200718,2025-09-07,5417,1049,1,24.72,0.1,North,1,Completed
200719,2024-07-16,5237,1048,1,299.52,0,East,6,Completed
200720,2024-04-02,5184,1025,3,192.79,0.1,South,8,Completed
200721,2024-02-07,5496,1047,6,194.27,0.1,West,2,Completed
200722,2024-04-23,5421,1051,2,247.67,0,East,4,Completed
200723,2024-03-07,5290,1023,3,211.64,0,South,5,Completed
200724,2024-10-07,5452,1067,3,229.53,0.2,North,4,Completed
200725,2025-04-09,5130,1072,2,78.9,0.05,South,5,Completed
200726,2025-02-20,5166,1056,3,326.87,0,East,5,Completed
200727,2024-02-18,5453,1029,2,183.63,0,North,2,Completed
200728,2024-08-19,5042,1004,2,148.05,0,East,,Cancelled
200729,2024-11-14,5085,1043,3,93.87,0,North,1,Completed
200730,2024-09-13,5409,1043,2,98.73,0.2,West,5,Completed
200731,2024-03-15,5267,1031,3,250.08,0.1,North,4,Completed
200732,2024-02-04,5044,1008,5,120.15,0.05,South,1,Completed
200733,2024-02-26,5411,1057,3,70.72,0,West,4,Completed
200734,2025-02-15,5151,1049,4,24.42,0,South,4,Completed
200735,2025-01-28,5006,1059,2,127.74,0.05,West,4,Completed
200736,2025-04-09,5346,1004,2,143.4,0,South,4,Completed
200737,2025-08-09,5304,1025,2,199.46,0,East,4,Completed
200738,2024-05-20,5096,1032,1,226.01,0,West,7,Completed
200739,2024-11-14,5387,1046,2,70.38,0,West,4,Completed
200740,2024-01-09,5150,1048,3,297.79,0,North,5,Completed
200741,2025-03-08,5287,1007,10,151.58,0.05,North,1,Completed
200742,2025-12-12,5097,1061,2,157.06,0.05,East,4,Completed
200743,2025-03-04,5172,1039,1,192.54,0.15,East,3,Completed
200744,2025-10-16,5472,1001,1,158.57,0.05,South,5,Completed
200745,2025-01-19,5488,1043,1,93.04,0.2,West,2,Completed
200746,2024-04-27,5016,1072,2,81.51,0.05,East,3,Completed
200747,2024-07-22,5500,1004,1,157.24,0.15,West,3,Completed
200748,2024-07-01,5284,1032,1,216.24,0,East,5,Completed
200749,2025-11-01,5071,1049,1,23.51,0.15,South,3,Completed
200750,2025-11-07,5415,1048,2,313.02,0.1,North,3,Completed
200751,2024-05-01,5365,1009,6,202.56,0.1,South,3,Completed
200752,2025-09-05,5192,1041,3,48.43,0.15,North,4,Completed
200753,2024-10-28,5438,1069,1,179.88,0,North,6,Completed
200754,2025-08-21,5436,1066,1,167.27,0,West,4,Returned
200755,2025-06-04,5034,1022,5,37.63,0.1,West,4,Completed
200756,2025-12-30,5092,1042,3,16.74,0.1,South,3,Completed
200757,2024-07-31,5206,1005,1,80.13,0.15,East,3,Completed
200758,2025-08-08,5456,1049,5,22.83,0,South,5,Completed
200759,2025-06-15,5152,1057,2,70.22,0,East,3,Completed
200760,2025-02-22,5240,1056,2,312.52,0,North,3,Completed
200761,2025-01-02,5136,1010,1,90.15,0.05,North,2,Returned
200762,2024-04-10,5142,1030,2,134.86,0.05,North,4,Completed
200763,2025-11-30,5129,1039,1,174.44,0.05,South,5,Completed
200764,2024-09-24,5367,1070,1,236.4,0.1,East,3,Completed
200765,2025-04-28,5208,1002,10,77.84,0.2,North,2,Completed
200766,2025-04-30,5371,1027,2,109.21,0.05,South,5,Completed
200767,2024-11-16,5175,1011,2,34.34,0.15,South,3,Completed
200768,2024-01-31,5437,1072,2,81.81,0,West,1,Completed
200769,2024-12-13,5415,1046,2,73.03,0.1,North,4,Completed
200770,2025-08-24,5154,1042,4,16.0,0.15,South,7,Completed
